,Metabolite,Formula,Polarity (z),Labeling,Ion Mode,RT Start (min),RT End (min),m/z Tolerance (ppm),RT Tolerance (min),mz,obs_mz,ppm,winner,is_global_winner,RT,RT_min,RT_max,RT_range,np OLFR2 A,np OLFR2 B,np OLFR2 C,np GPI1 A,np GPI1 B,NP GPI1 C,p OLFR2 A,p OLFR2 B,p GPI1 A,p GPI1 B,Blank_0,Blank_1,Blank_2,Blank_3,Blank_4,Blank_5,ttest_pval,1/pvalue,np_Mean,p_Mean,Log2FoldChange,LogFoldChange,blank_threshold,combined_mean,impact_score,Detection
1069,N-Acetylglutamine-13C-0,C7H12N2O4-13C-0,-,13C,ESI,6.8,8.8,10.0,0.2,187.0724,187.0731,3.6,SQ319_B_1,No,6.99,6.84,7.21,0.37,290354.5,290354.5,290354.5,290354.5,290354.5,290354.5,290354.5,290354.5,290354.5,290354.5,104353,133844,72832,70655,79068,99957,NA,NA,290354.5,290354.5,0.0,1.0,290354.5,290354.5,0.0,0
1070,N-Acetylglutamine-13C-1,C7H12N2O4-13C-1,-,13C,ESI,6.8,8.8,10.0,0.2,188.0758,188.0755,-1.5,S04428,No,7.09,7.09,7.09,0.0,10000.0,10000.0,11327.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,0.44681333411490987,2.2380710772226498,10221.166666666666,10000.0,0.03155987809077934,1.0221166666666666,10000.0,10110.583333333332,0.0,1
1071,N-Acetylglutamine-13C-2,C7H12N2O4-13C-2,-,13C,ESI,6.8,8.8,10.0,0.2,189.0791,189.0773,-9.7,SQ319_B_1,Yes,6.99,6.84,7.21,0.37,1557418.5,1557418.5,1557418.5,1557418.5,1557418.5,1557418.5,1557418.5,1557418.5,1557418.5,1557418.5,603716,620512,459197,553954,400070,457388,NA,NA,1557418.5,1557418.5,0.0,1.0,1557418.5,1557418.5,0.0,0
1072,N-Acetylglutamine-13C-3,C7H12N2O4-13C-3,-,13C,ESI,6.8,8.8,10.0,0.2,190.0825,190.081,-7.9,S04432,No,7.17,6.84,7.17,0.32,34184.5,34184.5,34184.5,34184.5,34184.5,34184.5,34184.5,34184.5,34184.5,34184.5,18774,0,0,0,16361,13234,NA,NA,34184.5,34184.5,0.0,1.0,34184.5,34184.5,0.0,0
1073,N-Acetylglutamine-13C-4,C7H12N2O4-13C-4,-,13C,ESI,6.8,8.8,10.0,0.2,191.0858,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1074,N-Acetylglutamine-13C-5,C7H12N2O4-13C-5,-,13C,ESI,6.8,8.8,10.0,0.2,192.0892,192.0876,-8.4,S04433,No,7.02,6.84,7.21,0.37,160749.5,160749.5,160749.5,160749.5,160749.5,160749.5,160749.5,160749.5,160749.5,160749.5,72771,59859,65347,20497,66459,16566,NA,NA,160749.5,160749.5,0.0,1.0,160749.5,160749.5,0.0,0
1075,N-Acetylglutamine-13C-6,C7H12N2O4-13C-6,-,13C,ESI,6.8,8.8,10.0,0.2,193.0926,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1076,N-Acetylglutamine-13C-7,C7H12N2O4-13C-7,-,13C,ESI,6.8,8.8,10.0,0.2,194.0959,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1077,N-Acetyl-L-methionine-13C-0,C7H13NO3S-13C-0,+,13C,ESI,3.0,5.0,10.0,0.2,192.0689,192.0676,-6.7,S04429,No,3.94,3.94,4.19,0.25,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1078,N-Acetyl-L-methionine-13C-1,C7H13NO3S-13C-1,+,13C,ESI,3.0,5.0,10.0,0.2,193.0722,193.072,-1.3,SQ319_B_2,No,3.97,3.97,3.98,0.02,11908.0,11908.0,11908.0,11908.0,11908.0,11908.0,11908.0,11908.0,11908.0,11908.0,0,0,3816,0,0,0,NA,NA,11908.0,11908.0,0.0,1.0,11908.0,11908.0,0.0,0
1079,N-Acetyl-L-methionine-13C-2,C7H13NO3S-13C-2,+,13C,ESI,3.0,5.0,10.0,0.2,194.0756,194.0757,0.5,S04432,Yes,3.99,3.99,4.19,0.2,16190.0,14015.0,16926.0,10000.0,10000.0,10000.0,28451.0,15592.0,10000.0,10000.0,0,0,0,0,0,0,0.433112976756172,2.308866401301493,12855.166666666666,16010.75,-0.31669257559104136,0.8029084625433953,10000.0,14432.958333333332,0.0,5
1080,N-Acetyl-L-methionine-13C-3,C7H13NO3S-13C-3,+,13C,ESI,3.0,5.0,10.0,0.2,195.079,195.0777,-6.4,S04434,No,4.04,4.04,4.04,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1081,N-Acetyl-L-methionine-13C-4,C7H13NO3S-13C-4,+,13C,ESI,3.0,5.0,10.0,0.2,196.0823,196.0832,4.5,S04431,No,3.98,3.98,4.24,0.25,11144.0,11144.0,11144.0,11144.0,11144.0,11144.0,11144.0,11144.0,11144.0,11144.0,0,0,0,0,2288,0,NA,NA,11144.0,11144.0,0.0,1.0,11144.0,11144.0,0.0,0
1082,N-Acetyl-L-methionine-13C-5,C7H13NO3S-13C-5,+,13C,ESI,3.0,5.0,10.0,0.2,197.0857,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1083,N-Acetyl-L-methionine-13C-6,C7H13NO3S-13C-6,+,13C,ESI,3.0,5.0,10.0,0.2,198.089,198.0872,-9.2,S04431,No,3.98,3.77,4.19,0.42,11017.5,11017.5,11017.5,11017.5,11017.5,13276.0,11017.5,11017.5,11017.5,11017.5,0,0,0,2035,0,0,0.4468133341149094,2.238071077222652,11393.916666666666,11017.5,0.04846686309743046,1.0341653430149005,11017.5,11205.708333333332,0.0,1
1084,N-Acetyl-L-methionine-13C-7,C7H13NO3S-13C-7,+,13C,ESI,3.0,5.0,10.0,0.2,199.0924,199.0944,10.2,SQ319_B_5,No,4.09,3.77,4.24,0.46,21344.5,21344.5,21344.5,21344.5,21344.5,21344.5,21344.5,21344.5,21344.5,21344.5,3114,3926,0,4895,3327,7427,NA,NA,21344.5,21344.5,0.0,1.0,21344.5,21344.5,0.0,0
1085,N-Acetylornithine-13C-0,C7H14N2O3-13C-0,+,13C,ESI,8.6,10.6,10.0,0.2,175.1077,175.1068,-5.2,S04433,No,9.58,9.38,9.8,0.42,17991.0,17991.0,17991.0,17991.0,17991.0,17991.0,17991.0,17991.0,17991.0,17991.0,4763,2797,1881,4102,2439,0,NA,NA,17991.0,17991.0,0.0,1.0,17991.0,17991.0,0.0,0
1086,N-Acetylornithine-13C-1,C7H14N2O3-13C-1,+,13C,ESI,8.6,10.6,10.0,0.2,176.1111,176.1117,3.6,S04427,No,9.43,9.43,9.43,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1087,N-Acetylornithine-13C-2,C7H14N2O3-13C-2,+,13C,ESI,8.6,10.6,10.0,0.2,177.1144,177.1128,-9.2,S04435,Yes,9.58,9.37,9.79,0.42,45670.5,45670.5,45670.5,45670.5,45670.5,45670.5,45670.5,45670.5,45670.5,45670.5,20501,33297,2829,2467,8068,4179,NA,NA,45670.5,45670.5,0.0,1.0,45670.5,45670.5,0.0,0
1088,N-Acetylornithine-13C-3,C7H14N2O3-13C-3,+,13C,ESI,8.6,10.6,10.0,0.2,178.1178,178.1161,-9.5,SQ319_B_0,No,9.45,9.45,9.45,0.0,11159.5,11159.5,11159.5,11159.5,11159.5,11159.5,11159.5,11159.5,11159.5,11159.5,2319,0,0,0,0,0,NA,NA,11159.5,11159.5,0.0,1.0,11159.5,11159.5,0.0,0
1089,N-Acetylornithine-13C-4,C7H14N2O3-13C-4,+,13C,ESI,8.6,10.6,10.0,0.2,179.1211,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1090,N-Acetylornithine-13C-5,C7H14N2O3-13C-5,+,13C,ESI,8.6,10.6,10.0,0.2,180.1245,180.1233,-6.6,S04429,No,9.45,9.45,9.79,0.34,13331.0,13331.0,13331.0,13331.0,13331.0,13331.0,13331.0,13331.0,13331.0,13331.0,0,3081,0,0,1668,1913,NA,NA,13331.0,13331.0,0.0,1.0,13331.0,13331.0,0.0,0
1091,N-Acetylornithine-13C-6,C7H14N2O3-13C-6,+,13C,ESI,8.6,10.6,10.0,0.2,181.1278,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1092,N-Acetylornithine-13C-7,C7H14N2O3-13C-7,+,13C,ESI,8.6,10.6,10.0,0.2,182.1312,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1093,L-Cystathionine-13C-0,C7H14N2O4S-13C-0,+,13C,ESI,12.2,14.2,10.0,0.2,223.0747,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1094,L-Cystathionine-13C-1,C7H14N2O4S-13C-1,+,13C,ESI,12.2,14.2,10.0,0.2,224.0781,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1095,L-Cystathionine-13C-2,C7H14N2O4S-13C-2,+,13C,ESI,12.2,14.2,10.0,0.2,225.0814,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1096,L-Cystathionine-13C-3,C7H14N2O4S-13C-3,+,13C,ESI,12.2,14.2,10.0,0.2,226.0848,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1097,L-Cystathionine-13C-4,C7H14N2O4S-13C-4,+,13C,ESI,12.2,14.2,10.0,0.2,227.0881,227.0903,9.6,S04435,Yes,12.36,12.21,12.54,0.33,15431.5,15431.5,15431.5,15431.5,15431.5,15431.5,15431.5,15431.5,15431.5,15431.5,2057,0,2337,2646,1718,2105,NA,NA,15431.5,15431.5,0.0,1.0,15431.5,15431.5,0.0,0
1098,L-Cystathionine-13C-5,C7H14N2O4S-13C-5,+,13C,ESI,12.2,14.2,10.0,0.2,228.0915,228.0894,-9.1,S04429,No,12.31,12.25,12.31,0.05,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1099,L-Cystathionine-13C-6,C7H14N2O4S-13C-6,+,13C,ESI,12.2,14.2,10.0,0.2,229.0948,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1100,L-Cystathionine-13C-7,C7H14N2O4S-13C-7,+,13C,ESI,12.2,14.2,10.0,0.2,230.0982,230.1003,9.2,S04432,No,12.31,12.31,12.31,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1101,L-Carnitine-13C-0,C7H15NO3-13C-0,+,13C,ESI,8.3,10.3,10.0,0.2,162.1125,162.1119,-3.5,S04426,Yes,9.8,9.77,9.95,0.19,1001006.0,849861.0,938467.0,846121.0,980926.0,839900.0,707320.0,398933.0,507138.0,528558.0,17065,18537,12616,13287,13932,16809,0.0003410912402781546,2931.7668761722393,909380.1666666666,535487.25,0.7640313149556568,1.6982293540446884,56123.0,722433.7083333333,3597.0,10
1102,L-Carnitine-13C-1,C7H15NO3-13C-1,+,13C,ESI,8.3,10.3,10.0,0.2,163.1158,163.1154,-2.6,S04428,No,9.83,9.79,9.85,0.06,25794.0,28555.0,35995.0,21133.0,27102.0,21110.0,24385.0,11525.0,15596.0,18877.0,0,0,0,0,0,0,0.034576262138042206,28.921576196050395,26614.833333333332,17595.75,0.5970035231578,1.5125716910807059,10000.0,22105.291666666664,1.0,10
1103,L-Carnitine-13C-2,C7H15NO3-13C-2,+,13C,ESI,8.3,10.3,10.0,0.2,164.1192,164.1184,-4.7,S04428,No,9.83,9.83,9.83,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1104,L-Carnitine-13C-3,C7H15NO3-13C-3,+,13C,ESI,8.3,10.3,10.0,0.2,165.1225,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1105,L-Carnitine-13C-4,C7H15NO3-13C-4,+,13C,ESI,8.3,10.3,10.0,0.2,166.1259,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1106,L-Carnitine-13C-5,C7H15NO3-13C-5,+,13C,ESI,8.3,10.3,10.0,0.2,167.1292,167.1283,-5.6,S04427,No,9.79,9.79,9.79,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1107,L-Carnitine-13C-6,C7H15NO3-13C-6,+,13C,ESI,8.3,10.3,10.0,0.2,168.1326,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1108,L-Carnitine-13C-7,C7H15NO3-13C-7,+,13C,ESI,8.3,10.3,10.0,0.2,169.136,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1109,D-Sedoheptulose 7-phosphate-13C-0,C7H15O10P-13C-0,-,13C,ESI,12.2,14.2,10.0,0.2,289.033,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1110,D-Sedoheptulose 7-phosphate-13C-1,C7H15O10P-13C-1,-,13C,ESI,12.2,14.2,10.0,0.2,290.0364,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1111,D-Sedoheptulose 7-phosphate-13C-2,C7H15O10P-13C-2,-,13C,ESI,12.2,14.2,10.0,0.2,291.0397,291.04,1.0,S04435,No,13.41,13.41,13.41,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1112,D-Sedoheptulose 7-phosphate-13C-3,C7H15O10P-13C-3,-,13C,ESI,12.2,14.2,10.0,0.2,292.0431,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1113,D-Sedoheptulose 7-phosphate-13C-4,C7H15O10P-13C-4,-,13C,ESI,12.2,14.2,10.0,0.2,293.0464,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1114,D-Sedoheptulose 7-phosphate-13C-5,C7H15O10P-13C-5,-,13C,ESI,12.2,14.2,10.0,0.2,294.0498,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1115,D-Sedoheptulose 7-phosphate-13C-6,C7H15O10P-13C-6,-,13C,ESI,12.2,14.2,10.0,0.2,295.0531,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1116,D-Sedoheptulose 7-phosphate-13C-7,C7H15O10P-13C-7,-,13C,ESI,12.2,14.2,10.0,0.2,296.0565,296.0565,0.0,S04435,Yes,13.41,13.38,13.55,0.17,18347.0,13669.5,17083.0,13669.5,13669.5,13669.5,13669.5,18881.0,13669.5,20075.0,0,0,3206,4133,0,0,0.3932229790484242,2.543086374097311,15018.0,16573.75,-0.14220736884404697,0.9061316841390753,13669.5,15795.875,0.0,4
1117,1-Methylnicotinamide-13C-0,C7H8N2O-13C-0,+,13C,ESI,15.3,17.3,10.0,0.2,137.0709,137.0706,-2.5,S04428,No,15.6,15.33,15.6,0.27,24649.5,24649.5,24649.5,24649.5,24649.5,24649.5,24649.5,24649.5,24649.5,24649.5,2581,2857,9176,7227,2151,5307,NA,NA,24649.5,24649.5,0.0,1.0,24649.5,24649.5,0.0,0
1118,1-Methylnicotinamide-13C-1,C7H8N2O-13C-1,+,13C,ESI,15.3,17.3,10.0,0.2,138.0743,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1119,1-Methylnicotinamide-13C-2,C7H8N2O-13C-2,+,13C,ESI,15.3,17.3,10.0,0.2,139.0776,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1120,1-Methylnicotinamide-13C-3,C7H8N2O-13C-3,+,13C,ESI,15.3,17.3,10.0,0.2,140.081,140.0815,3.5,SQ319_B_5,Yes,15.37,15.33,15.61,0.28,157720.0,157720.0,157720.0,157720.0,157720.0,157720.0,157720.0,157720.0,157720.0,157720.0,47157,44271,52679,43593,52597,55143,NA,NA,157720.0,157720.0,0.0,1.0,157720.0,157720.0,0.0,0
1121,1-Methylnicotinamide-13C-4,C7H8N2O-13C-4,+,13C,ESI,15.3,17.3,10.0,0.2,141.0844,141.0849,3.8,S04435,No,15.33,15.33,15.4,0.07,12710.5,12710.5,12710.5,12710.5,12710.5,12710.5,12710.5,12710.5,12710.5,12710.5,0,2068,0,1765,1588,0,NA,NA,12710.5,12710.5,0.0,1.0,12710.5,12710.5,0.0,0
1122,1-Methylnicotinamide-13C-5,C7H8N2O-13C-5,+,13C,ESI,15.3,17.3,10.0,0.2,142.0877,142.0864,-9.2,SQ319_B_5,No,15.37,15.37,15.61,0.24,17398.5,17398.5,17398.5,17398.5,17398.5,17398.5,17398.5,17398.5,17398.5,17398.5,0,0,0,0,0,14797,NA,NA,17398.5,17398.5,0.0,1.0,17398.5,17398.5,0.0,0
1123,1-Methylnicotinamide-13C-6,C7H8N2O-13C-6,+,13C,ESI,15.3,17.3,10.0,0.2,143.0911,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1124,1-Methylnicotinamide-13C-7,C7H8N2O-13C-7,+,13C,ESI,15.3,17.3,10.0,0.2,144.0944,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1125,N6-Acetyl-L-lysine-13C-0,C8H16N2O3-13C-0,+,13C,ESI,1.9,3.9,10.0,0.2,189.1234,189.1215,-9.9,S04434,Yes,3.05,3.04,3.26,0.21,658143.0,658143.0,658143.0,658143.0,658143.0,658143.0,658143.0,666248.0,958302.0,658143.0,263014,204534,213434,155178,199088,261038,0.22641886210899614,4.416593170221871,658143.0,735209.0,-0.15975334344207115,0.8951781058175294,658143.0,696676.0,3.0,2
1126,N6-Acetyl-L-lysine-13C-1,C8H16N2O3-13C-1,+,13C,ESI,1.9,3.9,10.0,0.2,190.1267,190.125,-9.1,S04434,No,3.05,3.04,3.26,0.21,38023.5,38023.5,38023.5,38023.5,38023.5,38023.5,38023.5,38023.5,96503.0,38023.5,19621,4310,0,14692,0,17424,0.24150397191306,4.140718647724743,38023.5,52643.375,-0.4693606483475929,0.7222846179599998,38023.5,45333.4375,0.0,1
1127,N6-Acetyl-L-lysine-13C-2,C8H16N2O3-13C-2,+,13C,ESI,1.9,3.9,10.0,0.2,191.1301,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1128,N6-Acetyl-L-lysine-13C-3,C8H16N2O3-13C-3,+,13C,ESI,1.9,3.9,10.0,0.2,192.1334,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1129,N6-Acetyl-L-lysine-13C-4,C8H16N2O3-13C-4,+,13C,ESI,1.9,3.9,10.0,0.2,193.1368,193.1375,3.7,SQ319_B_3,No,3.1,3.1,3.1,0.0,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,12539.5,0,0,0,5079,0,0,NA,NA,12539.5,12539.5,0.0,1.0,12539.5,12539.5,0.0,0
1130,N6-Acetyl-L-lysine-13C-5,C8H16N2O3-13C-5,+,13C,ESI,1.9,3.9,10.0,0.2,194.1401,194.1394,-3.8,S04433,No,3.06,3.04,3.16,0.12,85893.0,33206.5,33206.5,33206.5,33206.5,33206.5,33206.5,159606.0,111391.0,33206.5,0,6512,7952,8735,7937,15277,0.15452313631884063,6.471522801197975,41987.583333333336,84352.5,-1.0064680732690376,0.49776335417839823,33206.5,63170.04166666667,1.0,3
1131,N6-Acetyl-L-lysine-13C-6,C8H16N2O3-13C-6,+,13C,ESI,1.9,3.9,10.0,0.2,195.1435,195.1417,-9.2,S04434,No,3.05,3.05,3.06,0.01,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11922.0,12363.0,10000.0,0,0,0,0,0,0,0.062006989323991214,16.12721422056027,10000.0,11071.25,-0.1468181188667605,0.9032403748447556,10000.0,10535.625,0.0,2
1132,N6-Acetyl-L-lysine-13C-7,C8H16N2O3-13C-7,+,13C,ESI,1.9,3.9,10.0,0.2,196.1469,0.0,0.0,NA,No,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1133,N6-Acetyl-L-lysine-13C-8,C8H16N2O3-13C-8,+,13C,ESI,1.9,3.9,10.0,0.2,197.1502,197.1517,7.6,S04430,No,3.15,3.04,3.15,0.11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0,0,0,NA,NA,10000.0,10000.0,0.0,1.0,10000.0,10000.0,0.0,0
1134,L-Phenylalanine-13C-0,C9H11NO2-13C-0,+,13C,ESI,5.6,7.6,10.0,0.2,166.0863,166.0856,-3.9,S04432,Yes,6.93,6.79,7.04,0.25,7663965.0,8222592.0,5809514.0,5529954.0,6469540.0,5557050.0,13516016.0,7709158.0,8681940.0,10933725.0,21609,4109,17840,15841,22207,7760,0.01438526564169216,69.51557412341037,6542102.5,10210209.75,-0.6421862355492796,0.6407412443216458,54683.0,8376156.125,909.0,10
1135,L-Phenylalanine-13C-1,C9H11NO2-13C-1,+,13C,ESI,5.6,7.6,10.0,0.2,167.0896,167.089,-3.7,S04432,No,6.93,6.87,6.96,0.09,578626.0,619502.0,384635.0,355264.0,420267.0,371974.0,1278462.0,597411.0,677404.0,918954.0,0,0,0,9969,0,0,0.015190389308342211,65.83109752498727,455044.6666666667,868057.75,-0.9317828596699874,0.5242101307967894,14984.5,661551.2083333334,83.0,10
