Metabolite,np OLFR2 A,np OLFR2 B,np OLFR2 C,np GPI1 A,np GPI1 B,NP GPI1 C,p OLFR2 A,p OLFR2 B,p GPI1 A,p GPI1 B
L-Methionine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20725.0,20842.0,10000.0,10000.0
L-Methionine-13C-4,161842.0,212211.0,215058.0,161649.0,154683.0,187070.0,716187.0,719808.0,279521.0,417502.0
L-Methionine-13C-5,93396.0,141824.0,104415.0,137917.0,118345.0,119704.0,161152.0,125722.0,116025.0,130849.0
Ornithine-13C-0,1268693.0,975821.0,1127082.0,909741.0,1031678.0,703565.0,1990281.0,3181591.0,1251768.0,2162493.0
Ornithine-13C-1,25308.0,16444.0,23020.0,23680.0,25195.0,14970.0,54509.0,104639.0,27302.0,62342.0
Ornithine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Ornithine-13C-3,10822.5,10822.5,10822.5,10822.5,10822.5,10822.5,10822.5,10822.5,10822.5,10822.5
Ornithine-13C-4,10761.0,10761.0,10761.0,10761.0,10761.0,10761.0,10962.0,10761.0,10761.0,10761.0
Ornithine-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
5-Phosphoribosylamine-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
5-Phosphoribosylamine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
5-Phosphoribosylamine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
5-Phosphoribosylamine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
5-Phosphoribosylamine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
5-Phosphoribosylamine-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphoribosyl pyrophosphate-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphoribosyl pyrophosphate-13C-1,10994.0,10994.0,10994.0,10994.0,10994.0,10994.0,10994.0,10994.0,10994.0,10994.0
Phosphoribosyl pyrophosphate-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphoribosyl pyrophosphate-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphoribosyl pyrophosphate-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphoribosyl pyrophosphate-13C-5,11136.5,11136.5,11136.5,11136.5,11136.5,11136.5,11136.5,11136.5,11136.5,11136.5
Choline-13C-0,23844.5,23844.5,23844.5,23844.5,23844.5,23844.5,23844.5,23844.5,23844.5,23844.5
Choline-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Choline-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Choline-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Choline-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Choline-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphorylcholine-13C-0,14185.5,14185.5,14185.5,14185.5,14185.5,14185.5,14185.5,14185.5,14185.5,14185.5
Phosphorylcholine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphorylcholine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphorylcholine-13C-3,36457.0,36457.0,36457.0,36457.0,36457.0,36457.0,36457.0,36457.0,36457.0,36457.0
Phosphorylcholine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphorylcholine-13C-5,10724.0,10724.0,10724.0,10724.0,10724.0,10724.0,10724.0,10724.0,10724.0,10724.0
Orotic acid-13C-0,14872.5,14872.5,14872.5,14872.5,14872.5,14872.5,14872.5,14872.5,14872.5,14872.5
Orotic acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Orotic acid-13C-2,16453.5,16453.5,16453.5,16453.5,16453.5,16453.5,16453.5,16453.5,16453.5,16453.5
Orotic acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Orotic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Orotic acid-13C-5,28659.5,28659.5,28659.5,28659.5,28659.5,28659.5,28659.5,28659.5,28659.5,28659.5
Hypoxanthine-13C-0,1571792.0,323451.0,1660908.0,1111475.0,1297049.0,1150252.0,130084.0,2321106.0,2551064.0,2087621.0
Hypoxanthine-13C-1,1283329.0,262915.0,1237795.0,886346.0,1079270.0,906119.0,217747.0,1885118.0,1488817.0,1186233.0
Hypoxanthine-13C-2,589291.0,134648.0,588398.0,519656.0,588592.0,475474.0,164298.0,1429373.0,776327.0,651948.0
Hypoxanthine-13C-3,273142.0,73997.0,326005.0,270915.0,328206.0,258283.0,26505.0,1050671.0,452680.0,398406.0
Hypoxanthine-13C-4,56680.0,20385.0,58313.0,68143.0,69998.0,64123.0,29282.0,401978.0,122526.0,94036.0
Hypoxanthine-13C-5,50823.0,50823.0,50823.0,50823.0,50823.0,50823.0,50823.0,50823.0,50823.0,50823.0
Xanthine-13C-0,55683.0,55683.0,55683.0,55683.0,55683.0,55683.0,55683.0,55683.0,58462.0,55683.0
Xanthine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Xanthine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Xanthine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Xanthine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Xanthine-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uric acid-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uric acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uric acid-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uric acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uric acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uric acid-13C-5,11371.5,11371.5,11371.5,11371.5,11371.5,11371.5,11371.5,11371.5,11371.5,11371.5
Adenine-13C-0,1200024.0,2201835.0,1300093.0,1236124.0,75621.0,1153675.0,2742228.0,581624.0,194354.0,243241.0
Adenine-13C-1,852928.0,1745369.0,1017538.0,1088215.0,30600.0,903376.0,2403935.0,527691.0,93790.0,114746.0
Adenine-13C-2,435194.0,893851.0,487584.0,652680.0,11884.0,563652.0,1816097.0,369754.0,42806.0,53946.0
Adenine-13C-3,235178.0,507170.0,250397.0,379471.0,10532.0,274712.0,1338841.0,209254.0,34699.0,41454.0
Adenine-13C-4,48457.0,85311.0,50035.0,71248.0,10000.0,65803.0,529090.0,95661.0,10000.0,10000.0
Adenine-13C-5,28561.5,28561.5,28561.5,28561.5,28561.5,28561.5,28561.5,28561.5,28561.5,28561.5
Guanine-13C-0,11862.0,11862.0,11862.0,11862.0,11862.0,11862.0,11862.0,11862.0,11862.0,11862.0
Guanine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Guanine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Guanine-13C-3,1267689.0,1550131.0,1581812.0,1544161.0,1620568.0,1492422.0,10000.0,1430502.0,1079050.0,1437519.0
Guanine-13C-4,35396912.0,36077708.0,36209856.0,36748848.0,39167128.0,37863000.0,38245532.0,37780464.0,31189072.0,35127428.0
Guanine-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"4,5-Dihydroorotic acid-13C-0",15265.0,15265.0,15265.0,15265.0,15265.0,15265.0,15265.0,15265.0,15265.0,15265.0
"4,5-Dihydroorotic acid-13C-1",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"4,5-Dihydroorotic acid-13C-2",219385.0,219385.0,219385.0,219385.0,219385.0,219385.0,219385.0,219385.0,219385.0,219385.0
"4,5-Dihydroorotic acid-13C-3",14713.0,14713.0,14713.0,14713.0,14713.0,14713.0,14713.0,14713.0,14713.0,14713.0
"4,5-Dihydroorotic acid-13C-4",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"4,5-Dihydroorotic acid-13C-5",42787.0,42787.0,42787.0,42787.0,42787.0,42787.0,42787.0,42787.0,49073.0,42787.0
Oxoglutaric acid-13C-0,1488152.0,1478895.0,1085804.0,434043.0,507506.0,543021.0,1558155.0,626354.0,985864.0,951022.0
Oxoglutaric acid-13C-1,39913.0,24941.0,36370.0,21862.0,19256.0,14528.0,37636.0,15870.0,14636.0,27550.0
Oxoglutaric acid-13C-2,163054.0,148760.0,110511.0,81392.0,81773.0,97840.0,202068.0,73836.0,91368.0,84784.0
Oxoglutaric acid-13C-3,23815.0,24757.0,24420.0,20581.0,14421.0,16513.0,34197.0,14439.0,17616.0,20625.0
Oxoglutaric acid-13C-4,50385.0,42601.0,44122.0,20148.0,27857.0,32254.0,51480.0,24405.0,32489.0,22532.0
Oxoglutaric acid-13C-5,133442.5,133442.5,133442.5,133442.5,133442.5,133442.5,133442.5,133442.5,133442.5,133442.5
Ureidosuccinic acid-13C-0,41856.0,24642.0,16818.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12444.0
Ureidosuccinic acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Ureidosuccinic acid-13C-2,55556.0,55556.0,55556.0,55556.0,55556.0,55556.0,55556.0,55556.0,55556.0,55556.0
Ureidosuccinic acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Ureidosuccinic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Ureidosuccinic acid-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
D-2-Hydroxyglutaric acid-13C-0,1148762.0,732579.0,1523535.0,424790.0,644613.0,300220.0,2397386.0,2400678.0,1639997.0,1662981.0
D-2-Hydroxyglutaric acid-13C-1,25445.0,14393.0,34167.0,14099.0,14867.0,17985.0,65914.0,26985.0,31217.0,25504.0
D-2-Hydroxyglutaric acid-13C-2,111823.0,39537.0,108384.0,35631.0,50623.0,36575.0,209861.0,249051.0,96011.0,63695.0
D-2-Hydroxyglutaric acid-13C-3,11652.0,12977.0,19344.0,11652.0,14351.0,11652.0,28419.0,17577.0,16509.0,11652.0
D-2-Hydroxyglutaric acid-13C-4,30051.0,17867.0,36111.0,14206.0,23776.0,10000.0,64468.0,55095.0,17693.0,21845.0
D-2-Hydroxyglutaric acid-13C-5,253235.0,253235.0,253235.0,253235.0,253235.0,253235.0,253235.0,253235.0,253235.0,253235.0
L-Proline-13C-0,197413584.0,195155280.0,192029824.0,146359872.0,149268096.0,144570160.0,341092800.0,343470720.0,220131264.0,235307712.0
L-Proline-13C-1,13758086.0,13501116.0,13565204.0,11655814.0,12311366.0,11707092.0,25446992.0,24967332.0,17818674.0,18430960.0
L-Proline-13C-2,33530420.0,33682336.0,37216948.0,26091564.0,27625398.0,27827380.0,71936288.0,74911992.0,42298076.0,43368776.0
L-Proline-13C-3,8798683.0,8674330.0,9737225.0,8790682.0,8945714.0,8971619.0,16728950.0,18380180.0,11523984.0,11581732.0
L-Proline-13C-4,14073044.0,13589202.0,15613498.0,10347660.0,10780263.0,10916090.0,24153154.0,26430176.0,12955867.0,13530070.0
L-Proline-13C-5,8766308.0,8580338.0,9673278.0,5430356.0,5309240.0,5463898.0,12063529.0,13509671.0,4998910.0,5308590.0
Acetylcysteine-13C-0,17524.0,14145.0,15816.0,16293.0,14913.0,13815.0,24138.0,21032.0,14761.0,11104.0
Acetylcysteine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetylcysteine-13C-2,15034.5,15034.5,15034.5,15034.5,15034.5,15034.5,15034.5,15034.5,15034.5,15034.5
Acetylcysteine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetylcysteine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetylcysteine-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Pipecolic acid-13C-0,151539.5,151539.5,151539.5,151539.5,151539.5,151539.5,151539.5,151539.5,151539.5,151539.5
Pipecolic acid-13C-1,11126.5,11126.5,11126.5,11126.5,11126.5,11126.5,11126.5,11126.5,11126.5,11126.5
Pipecolic acid-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Pipecolic acid-13C-3,22508.0,22508.0,22508.0,22508.0,22508.0,22508.0,22508.0,22508.0,22508.0,22508.0
Pipecolic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Pipecolic acid-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Pipecolic acid-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Aminoadipic acid-13C-0,1111013.5,1111013.5,1111013.5,1111013.5,1111013.5,1111013.5,1111013.5,1111013.5,1111013.5,1111013.5
Aminoadipic acid-13C-1,48929.5,48929.5,50071.0,48929.5,48929.5,48929.5,48929.5,48929.5,48929.5,48929.5
Aminoadipic acid-13C-2,929825.0,929825.0,929825.0,929825.0,929825.0,929825.0,929825.0,929825.0,929825.0,929825.0
Aminoadipic acid-13C-3,21042.0,21042.0,21042.0,21042.0,21042.0,21042.0,21042.0,21042.0,21042.0,21042.0
Aminoadipic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Aminoadipic acid-13C-5,927992.5,927992.5,927992.5,927992.5,927992.5,927992.5,927992.5,927992.5,927992.5,927992.5
Aminoadipic acid-13C-6,29010.0,29010.0,29010.0,29010.0,29010.0,29010.0,29010.0,29010.0,29010.0,29010.0
L-Cystine-13C-0,41453.0,57101.0,30529.0,23688.0,19756.0,24812.0,39839.0,67331.0,35217.0,81590.0
L-Cystine-13C-1,20566.0,20566.0,20566.0,20566.0,20566.0,20566.0,20566.0,20566.0,20566.0,20566.0
L-Cystine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Cystine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Cystine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Cystine-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Cystine-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
D-Glucose-13C-0,210797.0,210797.0,210797.0,210797.0,210797.0,210797.0,253111.0,210797.0,210797.0,210797.0
D-Glucose-13C-1,12165.5,12165.5,12165.5,12165.5,12165.5,12165.5,12165.5,12165.5,12165.5,12165.5
D-Glucose-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
D-Glucose-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
D-Glucose-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
D-Glucose-13C-5,61940.0,72789.0,46885.0,62647.0,13642.5,66762.0,55559.0,52507.0,67821.0,104154.0
D-Glucose-13C-6,4139557.0,3659944.0,2546058.0,2224341.0,3412734.0,3421584.0,3905782.0,3555774.0,4678886.0,5548554.0
Citrulline-13C-0,742900.0,375940.0,107950.0,494518.0,170428.0,193658.0,954089.0,1006773.0,769735.0,568763.0
Citrulline-13C-1,19771.0,15583.0,10858.5,15597.0,10858.5,10858.5,17020.0,15335.0,22617.0,15985.0
Citrulline-13C-2,10720.5,10720.5,10720.5,10720.5,10720.5,10720.5,10720.5,10720.5,10720.5,10720.5
Citrulline-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Citrulline-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Citrulline-13C-5,11947.0,11947.0,11947.0,11947.0,11947.0,11947.0,11947.0,11947.0,11947.0,11947.0
Citrulline-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
6-Phosphogluconic acid-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
6-Phosphogluconic acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
6-Phosphogluconic acid-13C-2,30813.5,30813.5,30813.5,30813.5,30813.5,30813.5,30813.5,30813.5,30813.5,30813.5
6-Phosphogluconic acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
6-Phosphogluconic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
6-Phosphogluconic acid-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
6-Phosphogluconic acid-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"Fructose 1,6-bisphosphate-13C-0",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"Fructose 1,6-bisphosphate-13C-1",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"Fructose 1,6-bisphosphate-13C-2",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"Fructose 1,6-bisphosphate-13C-3",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"Fructose 1,6-bisphosphate-13C-4",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"Fructose 1,6-bisphosphate-13C-5",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"Fructose 1,6-bisphosphate-13C-6",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Nicotinic acid-13C-0,17366.5,17366.5,17366.5,17366.5,17366.5,17366.5,17366.5,17366.5,17366.5,17366.5
Nicotinic acid-13C-1,112111.5,112111.5,112111.5,112111.5,112111.5,112111.5,112111.5,112111.5,112111.5,112111.5
Nicotinic acid-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Nicotinic acid-13C-3,1208560.5,1208560.5,1208560.5,1208560.5,1208560.5,1208560.5,1208560.5,1208560.5,1208560.5,1208560.5
Nicotinic acid-13C-4,28474.0,28474.0,28474.0,28474.0,28474.0,28474.0,28474.0,28474.0,28474.0,28474.0
Nicotinic acid-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Nicotinic acid-13C-6,42462.5,42462.5,42462.5,42462.5,42462.5,42462.5,42462.5,42462.5,42462.5,69475.0
Niacinamide-13C-0,4694396.0,4933978.0,4114784.0,3714892.0,3903342.0,3664951.0,8009998.0,6969803.0,6648222.0,7505179.0
Niacinamide-13C-1,177402.0,197703.0,124784.0,135844.0,135856.0,129513.0,388242.0,336388.0,346168.0,380755.0
Niacinamide-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Niacinamide-13C-3,221319.5,221319.5,221319.5,221319.5,221319.5,221319.5,221319.5,221319.5,221319.5,221319.5
Niacinamide-13C-4,12538.5,12538.5,12538.5,12538.5,12538.5,12538.5,12538.5,12538.5,12538.5,12538.5
Niacinamide-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Niacinamide-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phenol-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phenol-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phenol-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phenol-13C-3,202981.0,202981.0,202981.0,202981.0,202981.0,202981.0,202981.0,202981.0,202981.0,202981.0
Phenol-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phenol-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phenol-13C-6,161427.5,161427.5,161427.5,161427.5,161427.5,161427.5,161427.5,161427.5,161427.5,161427.5
cis-Aconitic acid-13C-0,35986.0,35986.0,35986.0,35986.0,35986.0,35986.0,35986.0,35986.0,35986.0,35986.0
cis-Aconitic acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
cis-Aconitic acid-13C-2,38953.0,24553.0,29379.0,18475.5,26778.0,25125.0,38050.0,44726.0,18475.5,18475.5
cis-Aconitic acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
cis-Aconitic acid-13C-4,12366.5,12366.5,12366.5,12366.5,12366.5,12366.5,18091.0,12366.5,12366.5,12366.5
cis-Aconitic acid-13C-5,13233.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
cis-Aconitic acid-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,14741.0,10000.0,10000.0
Oxoadipic acid-13C-0,151339.5,151339.5,151339.5,151339.5,151339.5,151339.5,151339.5,151339.5,151339.5,151339.5
Oxoadipic acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxoadipic acid-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxoadipic acid-13C-3,109978.5,109978.5,109978.5,109978.5,109978.5,109978.5,109978.5,109978.5,109978.5,109978.5
Oxoadipic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Oxoadipic acid-13C-5,442462.0,442462.0,442462.0,442462.0,442462.0,442462.0,442462.0,442462.0,442462.0,442462.0
Oxoadipic acid-13C-6,11182.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Citric acid-13C-0,147448.0,147448.0,147448.0,147448.0,147448.0,147448.0,147448.0,147448.0,147448.0,147448.0
Citric acid-13C-1,11114.5,11114.5,11114.5,11114.5,11114.5,11114.5,11114.5,11114.5,11114.5,11114.5
Citric acid-13C-2,11159.0,11159.0,14281.0,11159.0,11159.0,11159.0,14288.0,28176.0,11159.0,16187.0
Citric acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Citric acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,17753.0,10000.0,10000.0
Citric acid-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Citric acid-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Histidine-13C-0,17911964.0,15464060.0,12585364.0,12054296.0,12654645.0,10961265.0,24862002.0,18483388.0,19524272.0,27154710.0
L-Histidine-13C-1,778010.0,794124.0,535578.0,621873.0,559585.0,424063.0,1187970.0,950142.0,950328.0,1354321.0
L-Histidine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11121.0,10000.0,11852.0,12805.0
L-Histidine-13C-3,11129.0,11129.0,11129.0,11129.0,11129.0,11129.0,11129.0,11129.0,11129.0,11129.0
L-Histidine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Histidine-13C-5,16391.0,16391.0,16391.0,16391.0,16391.0,16391.0,16391.0,16391.0,16391.0,16391.0
L-Histidine-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
N-Acetylglutamic acid-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
N-Acetylglutamic acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
N-Acetylglutamic acid-13C-2,10000.0,54543.0,46420.0,10000.0,10000.0,10000.0,60991.0,10000.0,10000.0,10000.0
N-Acetylglutamic acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
N-Acetylglutamic acid-13C-4,65476.0,65476.0,65476.0,65476.0,65476.0,65476.0,65476.0,65476.0,65476.0,65476.0
N-Acetylglutamic acid-13C-5,20993.5,20993.5,20993.5,20993.5,36277.0,20993.5,20993.5,20993.5,27465.0,20993.5
N-Acetylglutamic acid-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
N-Acetylglutamic acid-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
N-Acetylglutamine-13C-0,290354.5,290354.5,290354.5,290354.5,290354.5,290354.5,290354.5,290354.5,290354.5,290354.5
N-Acetylglutamine-13C-1,10000.0,10000.0,11327.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
